id,study,author,journal,year,species,taxonomic,transmission_type,offspring_generation,acclimating,parental_developmental_stages,offspring_developmental_stages,test.env.detail,test.env,alter.env.detail,alter.env,is.natural,environmental_context,merged environment,trait.detail,trait,neg.fitness,n1,n2,avg1,avg2,sd1,sd2,rep,RRdeta,var.RRdeta),Geary.test.1,Geary.test.2,acclimating,reciprocal,days to maturation
80,5,Leroux et al.,Genetics Selection Evolution,2017,Coturnix coturnix,vertebrates,1maternal,F3,Continuously,1embryonic,2juvenile,control,control,genistein-injected,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,body weight,2morphological,0,10,10,100,103.513,93.322,96.024,100,-0.034008919,0.18063866,3.305918151,3.325762537,Continuously,0,189
81,6,Noriyuki et al.,Evolutionary Ecology,2016,Columba_livia,vertebrates,1maternal,F1,F1,3adult,2juvenile,control,control,bacterial infection,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,body length,2morphological,0,8,14,7.335,7.219,0.376,0.499,100,0.01593456,0.000669861,53.50486901,53.18065541,F1,0,140
82,6,Noriyuki et al.,Evolutionary Ecology,2016,Columba_livia,vertebrates,1maternal,F1,F1,3adult,1embryonic,control,control,bacterial infection,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,egg size,2morphological,0,8,14,0.31,0.296,0.021,0.011,100,0.046450331,0.000672435,40.48773027,98.9182023,F1,0,140
83,7,Bernareggi et al.,Alpine Botany,2015,Cardamine_alpina,perennial_plants,1maternal,F1,F1,3adult,1embryonic,control,control,warm env,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,deterioration rate,1physiological,0,5,5,0.18,0.22,0.044,0.044,11,-0.198695387,0.020054026,8.711953159,10.64794275,F1,0,NA
84,7,Bernareggi et al.,Alpine Botany,2015,Veronica_alpina,perennial_plants,1maternal,F1,F1,3adult,1embryonic,control,control,warm env,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,deterioration rate,1physiological,0,5,5,0.58,0.41,0.134,0.089,11,0.347496561,0.020200928,9.217622082,9.810464107,F1,0,NA
85,7,Bernareggi et al.,Alpine Botany,2015,Leucanthemopsis_alpina,perennial_plants,1maternal,F1,F1,3adult,1embryonic,control,control,warm env,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,deterioration rate,1physiological,0,3,3,0.18,0.11,0.035,0.017,11,0.494797209,0.020675422,8.222482955,10.34528084,F1,0,NA
86,7,Bernareggi et al.,Alpine Botany,2015,Gnaphalium_supinum,perennial_plants,1maternal,F1,F1,3adult,1embryonic,control,control,warm env,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,deterioration rate,1physiological,0,6,6,0.18,0.08,0.049,0.024,11,0.809605628,0.027539594,8.638200562,7.838367177,F1,0,NA
87,7,Bernareggi et al.,Alpine Botany,2015,Gnaphalium_supinum,perennial_plants,1maternal,F1,F1,3adult,1embryonic,control,control,warm env,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,initial viability,4survival,0,6,6,2.75,1.86,0.637,0.441,10,0.390811134,0.018395589,10.15173143,9.917933979,F1,0,NA
88,7,Bernareggi et al.,Alpine Botany,2015,Veronica_alpina,perennial_plants,1maternal,F1,F1,3adult,1embryonic,control,control,warm env,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,initial viability,4survival,0,5,5,2.81,2.08,0.738,0.581,10,0.29991187,0.02961688,8.10859597,7.624000317,F1,0,NA
89,7,Bernareggi et al.,Alpine Botany,2015,Leucanthemopsis_alpina,perennial_plants,1maternal,F1,F1,3adult,1embryonic,control,control,warm env,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,initial viability,4survival,0,3,3,1.91,1.52,0.381,0.312,10,0.228002555,0.027494521,8.015062489,7.789104223,F1,0,NA
90,7,Bernareggi et al.,Alpine Botany,2015,Cardamine_alpina,perennial_plants,1maternal,F1,F1,3adult,1embryonic,control,control,warm env,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,initial viability,4survival,0,5,5,3.09,4.44,0.671,1.029,10,-0.363138901,0.020275416,9.806898092,9.188895201,F1,0,NA
91,7,Bernareggi et al.,Alpine Botany,2015,Cardamine_alpina,perennial_plants,1maternal,F1,F1,3adult,1embryonic,control,control,warm env,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,time taken for viability to fall to 50 %,4survival,0,5,5,16.8,20.32,1.252,1.163,10,-0.189998932,0.001766743,28.57594859,37.20828834,F1,0,NA
92,7,Bernareggi et al.,Alpine Botany,2015,Gnaphalium_supinum,perennial_plants,1maternal,F1,F1,3adult,1embryonic,control,control,warm env,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,time taken for viability to fall to 50 %,4survival,0,6,6,15.06,23.06,1.372,2.841,10,-0.426630518,0.003917148,25.81176597,19.08687931,F1,0,NA
93,7,Bernareggi et al.,Alpine Botany,2015,Leucanthemopsis_alpina,perennial_plants,1maternal,F1,F1,3adult,1embryonic,control,control,warm env,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,time taken for viability to fall to 50 %,4survival,0,3,3,10.77,13.61,1.109,1.455,10,-0.234177987,0.00735754,15.52682572,14.95524916,F1,0,NA
94,7,Bernareggi et al.,Alpine Botany,2015,Veronica_alpina,perennial_plants,1maternal,F1,F1,3adult,1embryonic,control,control,warm env,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,time taken for viability to fall to 50 %,4survival,0,5,5,4.87,5.03,0.469,0.581,10,-0.032732789,0.00452854,22.1132116,18.43688538,F1,0,NA
95,7,Bernareggi et al.,Alpine Botany,2015,Cardamine_alpina,annual_plants,1maternal,F1,F1,3adult,1embryonic,control,control,warm env,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,germinate,3life_history,0,5,5,14.686,13.242,2.46,1.167,26,0.105530238,0.007181968,12.71347051,24.16453434,F1,0,NA
96,7,Bernareggi et al.,Alpine Botany,2015,Cardamine_alpina,annual_plants,1maternal,F1,F1,3adult,1embryonic,control,control,warm env,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,germinate,3life_history,0,5,5,11.049,9.402,4.45,2.916,26,0.168019259,0.052391227,5.287600874,6.866389419,F1,0,NA
97,7,Bernareggi et al.,Alpine Botany,2015,Cardamine_alpina,annual_plants,1maternal,F1,F1,3adult,1embryonic,control,control,warm env,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,germinate,3life_history,0,3,3,12.028,8.783,2.174,0.915,26,0.318055157,0.014573134,8.845703962,15.34688751,F1,0,NA
98,7,Bernareggi et al.,Alpine Botany,2015,Leucanthemopsis_alpina,perennial_plants,1maternal,F1,F1,3adult,1embryonic,control,control,warm env,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,germinate time,3life_history,1,3,3,8.733,10.6,3,4.735,28,0.207333394,0.108835112,4.654153755,3.579187113,F1,0,NA
99,7,Bernareggi et al.,Alpine Botany,2015,Gnaphalium_supinum,perennial_plants,1maternal,F1,F1,3adult,1embryonic,control,control,warm env,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,germinate time,3life_history,1,6,6,7,7.1,0.269,0.269,28,0.014181193,0.000485426,61.19171402,62.06588136,F1,0,NA
100,7,Bernareggi et al.,Alpine Botany,2015,Veronica_alpina,perennial_plants,1maternal,F1,F1,3adult,1embryonic,control,control,warm env,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,germinate time,3life_history,1,5,5,14.758,13.245,2.92,2.594,28,-0.108244372,0.015560943,10.76317391,10.87370869,F1,0,NA
101,7,Bernareggi et al.,Alpine Botany,2015,Cardamine_alpina,perennial_plants,1maternal,F1,F1,3adult,1embryonic,control,control,warm env,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,germinate time,3life_history,1,5,5,10.978,9.568,4.392,3.041,28,-0.143373295,0.052931335,5.323001617,6.700395675,F1,0,NA
102,8,Vu  et al.,Evolutionary Biology,2015,Medicago_truncatula,annual_plants,3biparental,F1,F1,2juvenile,1embryonic,salt,natural factor,control,control,Naturally-occurring fluctuations,1more_stressful,More stressful environment,germinate time,3life_history,1,10,10,6.547,8.345,1.932,1.932,11,0.240981496,0.014120465,10.45469466,13.32586329,F1,1,NA
103,8,Vu  et al.,Evolutionary Biology,2015,Medicago_truncatula,annual_plants,3biparental,F1,F1,2juvenile,1embryonic,salt,natural factor,control,control,Naturally-occurring fluctuations,1more_stressful,More stressful environment,germinate time,3life_history,1,10,10,7.138,8.442,1.262,1.376,11,0.167552068,0.005790969,17.4499153,18.92792683,F1,1,NA
104,8,Vu  et al.,Evolutionary Biology,2015,Medicago_truncatula,annual_plants,3biparental,F1,F1,2juvenile,1embryonic,salt,natural factor,control,control,Naturally-occurring fluctuations,1more_stressful,More stressful environment,germinate time,3life_history,1,10,10,8.333,5.364,2.52,2.637,11,-0.433002168,0.033647287,10.201804,6.275593059,F1,1,NA
105,8,Vu  et al.,Evolutionary Biology,2015,Medicago_truncatula,annual_plants,3biparental,F1,F1,2juvenile,1embryonic,salt,natural factor,control,control,Naturally-occurring fluctuations,1more_stressful,More stressful environment,germinate time,3life_history,1,10,10,10.217,6.522,2.634,2.751,11,-0.443299215,0.024618523,11.96695774,7.3141917,F1,1,NA
106,8,Vu  et al.,Evolutionary Biology,2015,Medicago_truncatula,annual_plants,3biparental,F1,F1,2juvenile,1embryonic,control,control,salt,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,germinate time,3life_history,1,10,10,2.95,3.777,1.138,1.252,26,0.24517818,0.02604028,7.997530196,9.307194516,F1,1,NA
107,8,Vu  et al.,Evolutionary Biology,2015,Medicago_truncatula,annual_plants,3biparental,F1,F1,2juvenile,1embryonic,control,control,salt,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,germinate time,3life_history,1,10,10,4.094,2.971,2.406,2.523,26,-0.301835028,0.109850229,5.24962583,3.632967694,F1,1,NA
108,8,Vu  et al.,Evolutionary Biology,2015,Medicago_truncatula,annual_plants,3biparental,F1,F1,2juvenile,1embryonic,control,control,salt,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,germinate time,3life_history,1,10,10,4.674,3.26,2.293,2.176,26,-0.350044994,0.069903194,6.288698705,4.622052175,F1,1,NA
109,8,Vu  et al.,Evolutionary Biology,2015,Medicago_truncatula,annual_plants,3biparental,F1,F1,2juvenile,1embryonic,control,control,salt,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,germinate time,3life_history,1,10,10,4.13,2.355,1.603,1.376,26,-0.552199474,0.049900481,7.948636999,5.280178595,F1,1,NA
110,9,Muller et al.,Journal of Molluscan Studies,2016,Physella_acuta,invertebrates,1maternal,F2,Continuously,3adult,1embryonic,low nutrition,control,vinclozolin,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,embryo survival,4survival,0,4,4,37.193,34.381,3.003,3,55,0.07847964,0.003536385,23.31347084,21.57239216,Continuously,0,70
111,9,Muller et al.,Journal of Molluscan Studies,2016,Physella_acuta,invertebrates,1maternal,F1,F1,3adult,1embryonic,control,control,vinclozolin,artificial factor,Human-mediated changes,2relatively_favourable,More favorable environment,undeformations,2morphological,0,4,4,39.359,37.954,1.29,1.57,56,0.03627015,0.000696465,57.43219334,45.50498314,F1,0,70
112,10,Zhu et al.,International Journal of Molecular Sciences,2015,Gambusia_affinis,vertebrates,1maternal,F1,F1,2juvenile,2juvenile,medium ration level,control,low ration level,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,Body Length,2morphological,0,10,10,10.98,11.23,0.77,0.7,100,-0.02246171,0.000880524,43.9934225,49.49460366,F1,0,90
113,10,Zhu et al.,International Journal of Molecular Sciences,2015,Gambusia_affinis,vertebrates,1maternal,F1,F1,2juvenile,2juvenile,medium ration level,control,low ration level,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,Body Length,2morphological,0,10,10,20.08,21.2,3.73,3.55,100,-0.053953627,0.006264495,16.60852296,18.42398802,F1,0,90
114,10,Zhu et al.,International Journal of Molecular Sciences,2015,Gambusia_affinis,vertebrates,1maternal,F1,F1,2juvenile,2juvenile,medium ration level,control,low ration level,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,wet weight gain,2morphological,0,10,10,1.22,1.38,0.12,0.18,100,-0.123599561,0.00267072,31.36568086,23.65280852,F1,0,90
115,10,Zhu et al.,International Journal of Molecular Sciences,2015,Gambusia_affinis,vertebrates,1maternal,F1,F1,2juvenile,2juvenile,medium ration level,control,high ration level,natural factor,Naturally-occurring fluctuations,4relatively_stressful,More stressful environment,Body Length,2morphological,0,10,10,10.98,11.37,0.77,0.36,6,-0.034707103,0.000592163,43.9934225,97.43928725,F1,0,90
116,10,Zhu et al.,International Journal of Molecular Sciences,2015,Gambusia_affinis,vertebrates,1maternal,F1,F1,2juvenile,2juvenile,medium ration level,control,high ration level,natural factor,Naturally-occurring fluctuations,4relatively_stressful,More stressful environment,Body Length,2morphological,0,10,10,20.08,21.13,3.73,2.46,6,-0.04992196,0.004812849,16.60852296,26.49967359,F1,0,90
117,10,Zhu et al.,International Journal of Molecular Sciences,2015,Gambusia_affinis,vertebrates,1maternal,F1,F1,2juvenile,2juvenile,medium ration level,control,high ration level,natural factor,Naturally-occurring fluctuations,4relatively_stressful,More stressful environment,wet weight gain,2morphological,0,10,10,1.22,1.27,0.12,0.17,6,-0.040578203,0.002761359,31.36568086,23.04787735,F1,0,90
118,11,Bian et al.,Journal of Animal Ecology,2015,Microtus_oeconomus,vertebrates,1maternal,F2,Continuously,3adult,2juvenile,low density,control,high density,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,survival,4survival,0,4,4,80,41.5,3.2,2.2,35,0.656181923,0.001102896,47.05882353,35.50802139,Continuously,1,39
119,11,Bian et al.,Journal of Animal Ecology,2015,Microtus_oeconomus,vertebrates,1maternal,F1,F1,3adult,3adult,low density,control,high density,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,reproductive,5reproductive,0,4,4,0.66,0.04,0.17,0.09,15,2.17884104,2.083252191,7.307958478,0.836601307,F1,1,39
120,11,Bian et al.,Journal of Animal Ecology,2015,Microtus_oeconomus,vertebrates,1maternal,F1,F1,3adult,3adult,low density,control,high density,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,reproductive,5reproductive,0,4,4,0.69,0.23,0.02,0.13,15,1.058783471,0.08326716,64.94117647,3.330316742,F1,0,39
121,11,Bian et al.,Journal of Animal Ecology,2015,Microtus_oeconomus,vertebrates,1maternal,F2,Continuously,3adult,2juvenile,high density,natural factor,low density,control,Naturally-occurring fluctuations,1more_stressful,More stressful environment,survival,4survival,0,2,4,52.4,52.4,1.4,22,15,-0.021855515,0.045395914,47.05066074,4.48342246,Continuously,1,39
122,11,Bian et al.,Journal of Animal Ecology,2015,Microtus_oeconomus,vertebrates,1maternal,F1,F1,3adult,2juvenile,high density,natural factor,low density,control,Naturally-occurring fluctuations,1more_stressful,More stressful environment,Faecal corticosterone metabolites ,1physiological,1,4,4,3.74,3.28,0.1,0.156,19,-0.131048798,0.000744417,70.4,39.57767722,F1,1,39
123,11,Bian et al.,Journal of Animal Ecology,2015,Microtus_oeconomus,vertebrates,1maternal,F1,F1,3adult,3adult,high density,natural factor,low density,control,Naturally-occurring fluctuations,1more_stressful,More stressful environment,reproductive,5reproductive,0,4,4,0.04,0.24,0.03,0.07,1,-1.73208065,0.172006207,2.509803922,6.453781513,F1,1,39
124,11,Bian et al.,Journal of Animal Ecology,2015,Microtus_oeconomus,vertebrates,1maternal,F1,F1,3adult,2juvenile,low density,control,high density,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,Faecal corticosterone metabolites ,1physiological,1,4,4,2.04,4.13,0.384,0.314,38,0.701621086,0.010343513,10,24.75833646,F1,1,39
125,12,Parsley et al.,"Reproduction, Fertility and Development",2015,Niveoscincus_metallicus,vertebrates,1maternal,F1,F1,3adult,1embryonic,control,control,oestrogen mimic diethylstilbestrol,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,ovarian score,2morphological,1,13,26,0.644,3.439,1.284,1.729,100,1.527206176,0.362305297,1.774271162,10.04541531,F1,0,NA
